2020-02-26,Utah,1,0,39.4997605,-111.547028
2020-02-26,Washington,5,0,38.8993487,-77.0145665
2020-02-26,Wisconsin,1,0,44.7862968,-89.8267049
2020-02-27,Arizona,1,0,34.1682185,-111.930907
2020-02-27,California,26,0,37.2718745,-119.2704153
2020-02-27,Illinois,2,0,39.739318,-89.504139
2020-02-27,Massachusetts,1,0,42.0629398,-71.718067
2020-02-27,Nebraska,13,0,41.5008195,-99.680902
2020-02-27,Texas,10,0,31.1693363,-100.0768425
2020-02-27,Utah,1,0,39.4997605,-111.547028
2020-02-27,Washington,5,0,38.8993487,-77.0145665
2020-02-27,Wisconsin,1,0,44.7862968,-89.8267049
2020-02-28,Arizona,1,0,34.1682185,-111.930907
2020-02-28,California,27,0,37.2718745,-119.2704153
2020-02-28,Illinois,2,0,39.739318,-89.504139
2020-02-28,Massachusetts,1,0,42.0629398,-71.718067
2020-02-28,Nebraska,13,0,41.5008195,-99.680902
2020-02-28,Oregon,1,0,44.1419049,-120.5380993
2020-02-28,Texas,11,0,31.1693363,-100.0768425
2020-02-28,Utah,1,0,39.4997605,-111.547028
2020-02-28,Washington,7,0,38.8993487,-77.0145665
2020-02-28,Wisconsin,1,0,44.7862968,-89.8267049
2020-02-29,Arizona,1,0,34.1682185,-111.930907
2020-02-29,California,28,0,37.2718745,-119.2704153
2020-02-29,Illinois,3,0,39.739318,-89.504139
2020-02-29,Massachusetts,1,0,42.0629398,-71.718067
2020-02-29,Nebraska,13,0,41.5008195,-99.680902
2020-02-29,Oregon,1,0,44.1419049,-120.5380993
2020-02-29,Texas,11,0,31.1693363,-100.0768425
2020-02-29,Utah,1,0,39.4997605,-111.547028
2020-02-29,Washington,10,1,38.8993487,-77.0145665
2020-02-29,Wisconsin,1,0,44.7862968,-89.8267049
2020-03-01,Arizona,1,0,34.1682185,-111.930907
2020-03-01,California,33,0,37.2718745,-119.2704153
2020-03-01,Florida,2,0,27.9757279,-83.8330166
2020-03-01,Illinois,3,0,39.739318,-89.504139
2020-03-01,Massachusetts,1,0,42.0629398,-71.718067
2020-03-01,Nebraska,13,0,41.5008195,-99.680902
2020-03-01,New York,1,0,40.7056258,-73.97968
2020-03-01,Oregon,2,0,44.1419049,-120.5380993
2020-03-01,Rhode Island,2,0,41.5827282,-71.5064508
2020-03-01,Texas,11,0,31.1693363,-100.0768425
2020-03-01,Utah,1,0,39.4997605,-111.547028
2020-03-01,Washington,17,3,38.8993487,-77.0145665
2020-03-01,Wisconsin,1,0,44.7862968,-89.8267049
2020-03-02,Arizona,1,0,34.1682185,-111.930907
2020-03-02,California,38,0,37.2718745,-119.2704153
2020-03-02,Florida,2,0,27.9757279,-83.8330166
2020-03-02,Georgia,2,0,32.6781248,-83.2229757
2020-03-02,Illinois,4,0,39.739318,-89.504139
2020-03-02,Massachusetts,2,0,42.0629398,-71.718067
2020-03-02,Nebraska,13,0,41.5008195,-99.680902
2020-03-02,New Hampshire,1,0,44.0012306,-71.5799231
2020-03-02,New York,1,0,40.7056258,-73.97968
2020-03-02,Oregon,2,0,44.1419049,-120.5380993
2020-03-02,Rhode Island,2,0,41.5827282,-71.5064508
2020-03-02,Texas,11,0,31.1693363,-100.0768425
2020-03-02,Utah,1,0,39.4997605,-111.547028
2020-03-02,Washington,23,6,38.8993487,-77.0145665
2020-03-02,Wisconsin,1,0,44.7862968,-89.8267049
2020-03-03,Arizona,2,0,34.1682185,-111.930907
2020-03-03,California,45,0,37.2718745,-119.2704153
2020-03-03,Florida,3,0,27.9757279,-83.8330166
2020-03-03,Georgia,2,0,32.6781248,-83.2229757
2020-03-03,Illinois,4,0,39.739318,-89.504139
2020-03-03,Massachusetts,2,0,42.0629398,-71.718067
2020-03-03,Nebraska,13,0,41.5008195,-99.680902
2020-03-03,New Hampshire,2,0,44.0012306,-71.5799231
2020-03-03,New York,2,0,40.7056258,-73.97968
2020-03-03,North Carolina,1,0,35.2145629,-79.8912675
2020-03-03,Oregon,2,0,44.1419049,-120.5380993
2020-03-03,Rhode Island,2,0,41.5827282,-71.5064508
2020-03-03,Texas,11,0,31.1693363,-100.0768425
2020-03-03,Utah,1,0,39.4997605,-111.547028
2020-03-03,Washington,32,10,38.8993487,-77.0145665
2020-03-03,Wisconsin,1,0,44.7862968,-89.8267049
2020-03-04,Arizona,2,0,34.1682185,-111.930907
2020-03-04,California,55,1,37.2718745,-119.2704153
2020-03-04,Florida,3,0,27.9757279,-83.8330166
2020-03-04,Georgia,2,0,32.6781248,-83.2229757
2020-03-04,Illinois,4,0,39.739318,-89.504139
2020-03-04,Massachusetts,2,0,42.0629398,-71.718067
2020-03-04,Nebraska,13,0,41.5008195,-99.680902
2020-03-04,New Hampshire,2,0,44.0012306,-71.5799231
2020-03-04,New Jersey,1,0,40.1430058,-74.7311156
2020-03-04,New York,11,0,40.7056258,-73.97968
2020-03-04,North Carolina,1,0,35.2145629,-79.8912675
2020-03-04,Oregon,2,0,44.1419049,-120.5380993
2020-03-04,Rhode Island,2,0,41.5827282,-71.5064508
2020-03-04,Texas,12,0,31.1693363,-100.0768425
2020-03-04,Utah,1,0,39.4997605,-111.547028
2020-03-04,Washington,47,11,38.8993487,-77.0145665
2020-03-04,Wisconsin,1,0,44.7862968,-89.8267049
2020-03-05,Arizona,2,0,34.1682185,-111.930907
2020-03-05,California,67,1,37.2718745,-119.2704153
2020-03-05,Colorado,2,0,38.9979339,-105.550567
2020-03-05,Florida,4,0,27.9757279,-83.8330166
2020-03-05,Georgia,2,0,32.6781248,-83.2229757
2020-03-05,Illinois,5,0,39.739318,-89.504139
2020-03-05,Maryland,3,0,38.8063524,-77.2684162
2020-03-05,Massachusetts,3,0,42.0629398,-71.718067
2020-03-05,Nebraska,13,0,41.5008195,-99.680902
2020-03-05,Nevada,2,0,38.502032,-117.0230604
2020-03-05,New Hampshire,2,0,44.0012306,-71.5799231
2020-03-05,New Jersey,2,0,40.1430058,-74.7311156
2020-03-05,New York,22,0,40.7056258,-73.97968
2020-03-05,North Carolina,1,0,35.2145629,-79.8912675
2020-03-05,Oregon,2,0,44.1419049,-120.5380993
2020-03-05,Rhode Island,2,0,41.5827282,-71.5064508
2020-03-05,Tennessee,1,0,35.830521,-85.9785989
2020-03-05,Texas,16,0,31.1693363,-100.0768425
2020-03-05,Utah,1,0,39.4997605,-111.547028
2020-03-05,Washington,75,11,38.8993487,-77.0145665
2020-03-05,Wisconsin,1,0,44.7862968,-89.8267049
2020-03-06,Arizona,3,0,34.1682185,-111.930907
2020-03-06,California,81,1,37.2718745,-119.2704153
2020-03-06,Colorado,8,0,38.9979339,-105.550567
2020-03-06,Florida,7,2,27.9757279,-83.8330166
2020-03-06,Georgia,3,0,32.6781248,-83.2229757
2020-03-06,Hawaii,1,0,20.46,-157.505
2020-03-06,Illinois,6,0,39.739318,-89.504139
2020-03-06,Indiana,1,0,39.7662195,-86.441277
2020-03-06,Kentucky,1,0,37.8222935,-85.7682399
2020-03-06,Maryland,3,0,38.8063524,-77.2684162
2020-03-06,Massachusetts,8,0,42.0629398,-71.718067
2020-03-06,Minnesota,1,0,46.4418595,-93.3655146
2020-03-06,Nebraska,14,0,41.5008195,-99.680902
2020-03-06,Nevada,2,0,38.502032,-117.0230604
2020-03-06,New Hampshire,2,0,44.0012306,-71.5799231
2020-03-06,New Jersey,4,0,40.1430058,-74.7311156
2020-03-06,New York,44,0,40.7056258,-73.97968
2020-03-06,North Carolina,2,0,35.2145629,-79.8912675
2020-03-06,Oklahoma,1,0,35.3097654,-98.7165585
2020-03-06,Oregon,2,0,44.1419049,-120.5380993
2020-03-06,Pennsylvania,2,0,40.9945928,-77.6046984
2020-03-06,Rhode Island,3,0,41.5827282,-71.5064508
2020-03-06,South Carolina,2,0,33.62505,-80.9470381
2020-03-06,Tennessee,1,0,35.830521,-85.9785989
